	sumsquare_error	aic	bic	kl_div
powernorm	2.408272636114491e-05	1328.8676165370068	-214850.39748301898	inf
loggamma	2.5499201005251636e-05	1331.706499207955	-214233.89580050847	inf
beta	2.6903476219413102e-05	1337.8166156666225	-213646.33603079754	inf
gennorm	3.377219178440458e-05	1312.940999255605	-211202.85001445303	inf
norm	3.9045093550973815e-05	1316.5297241512917	-209647.16367977674	inf
