	sumsquare_error	aic	bic	kl_div
genlogistic	2.8426795420639045e-05	1594.6569554778987	-158747.10922250594	inf
logistic	3.2175051014560804e-05	1597.6602946968273	-157746.29181213226	inf
norm	7.769405338180012e-05	1823.9493677724329	-150558.70988361287	inf
gennorm	8.331371394623172e-05	1569.3937402518336	-149980.343492412	inf
gamma	9.01152100475832e-05	1822.9700847522984	-149340.5303398907	inf
