	sumsquare_error	aic	bic	kl_div
gennorm	2.6447667473729295e-05	1443.405974688315	-213111.08660313633	inf
gamma	2.6861971394695258e-05	1460.9805447409665	-212943.9616501349	inf
beta	2.6865827402251766e-05	1462.9188505295647	-212933.1354756235	inf
chi2	2.765922086012765e-05	1451.3347850455752	-212629.49173682666	inf
chi	2.791505318308177e-05	1467.9350484024387	-212530.4988623492	inf
