	sumsquare_error	aic	bic	kl_div
gennorm	3.602134797483853e-05	1290.9283816145764	-209789.32293181896	inf
beta	4.1564648089113866e-05	1303.2295769064247	-208241.0177452099	inf
chi	5.375828450898388e-05	1267.0112089665897	-205484.3724068456	inf
chi2	5.5101290999430356e-05	1277.6721390821126	-205219.0629310669	inf
f	5.574654834482872e-05	1261.5169484325295	-205084.60154405958	inf
