	sumsquare_error	aic	bic	kl_div
lognorm	1.4695512578729918e-05	1477.1195413414448	-219429.23907290614	inf
beta	1.5004791167365612e-05	1492.0029640609794	-219196.0202271507	inf
gamma	1.5027094201910317e-05	1480.2527754531354	-219189.3332295926	inf
foldnorm	1.5489502330349185e-05	1483.2436857449213	-218863.4651230687	inf
norm	1.548951955990135e-05	1481.2438535359915	-218872.73601028678	inf
