	sumsquare_error	aic	bic	kl_div
gennorm	4.109248128593621e-05	1165.6051827917472	-203972.75858495478	0.019462976578263784
genextreme	6.557088400176983e-05	1183.8368783155586	-199049.2163706099	0.03250482674337765
norm	7.400039635373825e-05	1185.9328109072153	-197784.2688508802	0.03694674179694181
gamma	7.449166407715144e-05	1187.8923881379344	-197705.29192229084	0.03697451011123453
logistic	9.616385821249463e-05	1194.4233814668323	-195024.0144509362	0.04829346086479973
