	sumsquare_error	aic	bic	kl_div
gennorm	1.1386674400700406e-05	1426.5877022103991	-191268.3204242948	inf
f	1.5358262830108803e-05	1462.26171711737	-188470.24524878323	inf
gamma	1.5430165784820916e-05	1460.4670067075413	-188435.84887479027	inf
beta	1.5457731166265792e-05	1461.0275777598115	-188410.07210743616	inf
powernorm	1.6219448011920654e-05	1465.8873417920324	-187970.85581887577	inf
