	sumsquare_error	aic	bic	kl_div
gennorm	2.4452379924552616e-05	1468.6504177782301	-184165.18975640202	inf
beta	2.5668431329925592e-05	1480.0205052557938	-183703.61255934875	inf
powernorm	2.769885015877282e-05	1444.2933310265844	-183003.07798713044	inf
gamma	2.845369428790292e-05	1437.0963573371307	-182752.43641975464	inf
lognorm	2.8634721881756012e-05	1451.0800929043903	-182693.31602373117	inf
