	sumsquare_error	aic	bic	kl_div
invgamma	2.6929183082090103e-05	1314.9677324718011	-116902.79180128628	inf
lognorm	2.8257864722420293e-05	1304.4950263667722	-116610.01959534844	inf
beta	2.856633546909736e-05	1306.6099936297694	-116535.30652531254	inf
gamma	2.857615144109637e-05	1304.5798424716072	-116541.93061196577	inf
gennorm	2.9572400391495984e-05	1292.2074572706358	-116333.60934345753	inf
