	sumsquare_error	aic	bic	kl_div
rayleigh	0.000454893027004488	inf	-27733.711286603	inf
chi2	0.0005332079392238666	1096.4159431570943	-27436.3021756884	inf
gamma	0.0005697480771509427	1091.6398307104284	-27315.336037839654	inf
norm	0.0005869954829041514	1088.253915291652	-27268.41870588262	inf
cauchy	0.001094146072934542	1127.1245660619495	-26131.96862813035	inf
