	sumsquare_error	aic	bic	kl_div
lognorm	0.0002724036151800788	1149.5784145765176	-28662.020779430422	inf
gamma	0.00027872510786572255	1149.290402658661	-28620.153137104866	inf
cauchy	0.0002795638382152813	1188.2676920299366	-28622.178989130665	inf
norm	0.00036011472229133235	1138.7631519135145	-28160.10361520104	inf
rayleigh	0.0003898707915967358	inf	-28015.211888578884	0.14560405946277308
