	sumsquare_error	aic	bic	kl_div
cauchy	0.00019348770737611924	1256.955982002318	-29293.809439842287	inf
norm	0.0002744709703664913	1210.3212569865905	-28655.731919323338	inf
gamma	0.00030256888488145844	1211.7166169936963	-28470.351752418937	inf
chi2	0.0003264640376730456	1211.4495535236936	-28331.63199216873	inf
rayleigh	0.0004910316268142597	inf	-27594.196874952697	inf
