	sumsquare_error	aic	bic	kl_div
norm	0.0002423313373691	1215.630674370709	-28883.016595120636	inf
gamma	0.0002827494743297061	1213.6711671914027	-28593.99133102262	inf
chi2	0.0002955634583928392	1214.006905234226	-28513.103120482567	inf
cauchy	0.00036859545957961903	1240.5887530184832	-28117.622956193944	inf
rayleigh	0.0006014939781581555	inf	-27223.889801951333	inf
