	sumsquare_error	aic	bic	kl_div
gamma	0.00014404950442299775	1180.0380105577965	-29824.779059254743	inf
norm	0.00018022279117197313	1191.067746149934	-29423.421247192753	inf
rayleigh	0.00019875324281827907	inf	-29244.80803145368	inf
lognorm	0.00034637913712967964	1244.69291383901	-28223.566169347403	inf
cauchy	0.0004180610124476852	1202.1506619375948	-27887.804981216264	inf
