	sumsquare_error	aic	bic	kl_div
norm	0.00026372454019433513	1198.181055414443	-28728.623059369755	inf
cauchy	0.00028490118082786137	1239.1592984342142	-28587.665103408533	inf
gamma	0.00030685406490699966	1196.4251369811955	-28444.68621934121	inf
chi2	0.0003157043073674175	1194.1962619506032	-28392.79460118348	inf
powerlaw	0.0009346257986969611	1123.8739890454092	-26412.04874612909	inf
