	sumsquare_error	aic	bic	kl_div
gamma	0.000593008027317788	1165.6525330013144	-27242.311140317586	inf
rayleigh	0.0007120308391364023	1161.5324874983646	-26916.00372467431	inf
powerlaw	0.0007426561633437251	1110.34070159293	-26831.640088512468	inf
uniform	0.0007428993885373341	1108.3196913576287	-26838.551821108238	inf
norm	0.0008449259603886407	1150.3173036111912	-26603.695528348617	inf
