	sumsquare_error	aic	bic	kl_div
cauchy	0.0001623899308710726	1249.6341167185576	-29613.574184834622	inf
norm	0.00023730153982948467	1212.5408560150072	-28921.294692643896	inf
gamma	0.0002598976341336103	1213.8856199334753	-28747.790317487816	inf
chi2	0.00027885048555301964	1215.3551109217888	-28619.33238997793	inf
rayleigh	0.00041994867275148035	inf	-27879.583152896408	inf
