	sumsquare_error	aic	bic	kl_div
norm	0.0002773006813534331	1179.2421484753665	-28637.013060499004	inf
lognorm	0.00028225018076293967	1183.306643925536	-28597.216858643158	inf
gamma	0.00029118736910234915	1185.9230621847014	-28540.325957382254	inf
cauchy	0.0005901856275800507	1201.636667774128	-27258.52723169217	inf
rayleigh	0.0006859019588470157	1126.19525101577	-26984.234130040222	inf
