	sumsquare_error	aic	bic	kl_div
cauchy	0.0001393049088388222	1253.960154597055	-29841.252330521475	inf
norm	0.00022776889432123002	1194.8830984354192	-28945.436197095692	inf
gamma	0.000256693512141917	1194.8559474040685	-28720.106002021344	inf
chi2	0.0002799693824701763	1194.1639692864317	-28561.961074725106	inf
rayleigh	0.00045952706367068433	inf	-27666.635717138055	inf
