	sumsquare_error	aic	bic	kl_div
gamma	0.0003168174927948203	1186.0060838930547	-27988.972639616248	inf
chi2	0.0003168637647869956	1186.1798217341423	-27988.709618240566	inf
rayleigh	0.00038291973960065173	1183.316663637097	-27655.18007537953	inf
cauchy	0.0004121300042394265	1244.5192314264705	-27522.782381097917	inf
norm	0.0005013443588398951	1171.0651141028718	-27169.86857131725	inf
