	sumsquare_error	aic	bic	kl_div
cauchy	0.00027663354804869283	1233.266744714901	-28591.308258466317	0.11450362849093056
norm	0.00029655506075184024	1167.6489637729253	-28464.607827948952	0.11810755459547849
lognorm	0.0002977357990880431	1169.9961778150823	-28449.860221444276	0.11877599403991507
gamma	0.0003276103920418489	1168.209125577311	-28275.643204767115	0.1280416743630485
powerlaw	0.00041301482884597483	1128.3022538349733	-27853.5615556975	0.16749975473174988
