	sumsquare_error	aic	bic	kl_div
norm	0.00036570238983804724	1141.8925457883518	-28132.003713545684	inf
lognorm	0.00037056979934385826	1144.805433281233	-28100.364302774356	inf
cauchy	0.000404193929873066	1199.1446086182175	-27949.36697154823	inf
gamma	0.00041128668591272665	1142.3755997264077	-27910.11045322582	inf
chi2	0.00042486295399271845	1144.1573478404302	-27850.841476261565	inf
