	sumsquare_error	aic	bic	kl_div
cauchy	0.00021309094322886435	1267.0718504314518	-27289.05261104229	inf
norm	0.000369506312959755	1194.5510951188885	-26343.93204327997	inf
gamma	0.0003967561191846802	1195.9243760379752	-26214.31236494158	inf
chi2	0.0004105341583769945	1192.9670696050578	-26155.69852725786	inf
powerlaw	0.0005836198242347529	1148.2032613259714	-25551.673984851495	inf
