	sumsquare_error	aic	bic	kl_div
norm	0.0003125805643546447	1084.2254885989428	-28418.45136679278	inf
lognorm	0.00031665795224950665	1086.8949019492425	-28387.29015115432	inf
gamma	0.0003168918490638592	1087.0435901077371	-28385.94262739312	inf
chi2	0.0003366714219669691	1088.6654972844424	-28275.444534524733	inf
cauchy	0.0008560118721093595	1120.3349957142202	-26579.906210501784	inf
