	sumsquare_error	aic	bic	kl_div
gamma	0.0001646474548949871	1195.131809376655	-28050.552461445917	0.07704526863167406
norm	0.00016468455599922115	1195.3256055701415	-28057.62066000195	0.0958772641599483
rayleigh	0.0001741020251313611	inf	-27961.082365901893	0.09439084674408973
cauchy	0.0002391914412930153	1247.619065266373	-27409.689250755117	0.10403273377568194
powerlaw	0.0005587546526712465	1134.4999902566283	-25929.3272532246	0.2990932489823631
