	sumsquare_error	aic	bic	kl_div
cauchy	0.00020955202053759889	1264.4988166494006	-29148.251027948605	inf
norm	0.00036900939305625416	1208.7495240895146	-28115.574627277827	inf
lognorm	0.00036971831992660235	1211.559651145669	-28104.562534736517	inf
gamma	0.00037390617713434985	1210.1410562250267	-28084.006675601697	inf
rayleigh	0.0005022557935411176	inf	-27552.950049918545	inf
