	sumsquare_error	aic	bic	kl_div
norm	0.0003056720893518701	1231.3701351429122	-28459.23887202493	inf
lognorm	0.0003103833115634642	1232.4687388232119	-28423.815981775417	inf
gamma	0.0003452511222134815	1231.8483527335518	-28229.519145000424	inf
chi2	0.00034931649255018376	1230.4910493183445	-28208.155103735684	inf
rayleigh	0.0005054816763169136	inf	-27541.265942993603	inf
