	sumsquare_error	aic	bic	kl_div
cauchy	0.0001563717474553159	1250.986811740455	-29112.834497586704	0.07733693941992141
norm	0.00022045141924241228	1194.7236799761147	-28497.387901607264	0.0856479577985831
gamma	0.0002359228957058214	1197.3824858494706	-28368.349595655938	0.0923512478018368
chi2	0.00024868098354973865	1198.1427655891068	-28273.972399726492	0.09801918199697868
rayleigh	0.0003905888104154848	inf	-27472.403287713874	0.1859444832736643
