	sumsquare_error	aic	bic	kl_div
rayleigh	0.0001115082672568938	1175.8923927048452	-29208.862858934088	0.05125353335340694
chi2	0.00012215357884183507	1183.756978777662	-29040.63710842688	0.05386974859106944
gamma	0.00012215357961918127	1183.756980331768	-29040.63709720771	0.053869752935831114
norm	0.0001561957209284877	1183.5329212755908	-28614.712275083923	0.07521661534305152
cauchy	0.00023312115370577725	1239.7635267825788	-27908.721659132967	0.10154286315372162
