	sumsquare_error	aic	bic	kl_div
norm	0.00019476143683663902	1175.7945128180634	-29281.834837245548	inf
chi2	0.000210652850101792	1176.1040998877536	-29131.179601945227	inf
gamma	0.00021188178578174005	1177.482507120904	-29120.56360150573	inf
cauchy	0.0002232757602317231	1228.8910937283981	-29032.481087364096	inf
rayleigh	0.0004233188697379992	1154.3313963667051	-27864.995511517627	inf
