	sumsquare_error	aic	bic	kl_div
powerlaw	0.0004323633066011462	1113.4183133023887	-27818.90476724231	inf
uniform	0.0004863127202162764	1105.7659641084033	-27611.820287807488	inf
rayleigh	0.0005112712350936035	inf	-27520.482016346086	0.15667644256302737
gamma	0.0005155078794335513	1149.8033674144917	-27497.912149189342	inf
norm	0.0005161313399702599	1147.7280007275533	-27503.21564428059	inf
