	sumsquare_error	aic	bic	kl_div
norm	0.00017556564393859359	1172.6763366697041	-29471.20121040829	inf
lognorm	0.00017903139084775736	1175.3698075275352	-29428.01650901446	inf
gamma	0.00017921349310164836	1175.3983135413307	-29426.161148857962	inf
cauchy	0.0002341538097269321	1215.3661811881332	-28945.664732371133	inf
rayleigh	0.0006278581521875136	inf	-27145.601417960796	inf
