	sumsquare_error	aic	bic	kl_div
cauchy	0.00032237895359788876	1273.5749899767713	-27304.185237239257	inf
norm	0.0006579488944043761	1190.3418599776708	-26047.88866115393	inf
gamma	0.0007140115062790503	1192.9455823013907	-25896.41485392813	inf
chi2	0.0007201623667461742	1187.556136062045	-25881.309667732246	inf
powerlaw	0.0009431898201925899	1139.9574535296847	-25406.207962624583	inf
