VARIANCE

SC6:	13427.824852750464
SC7:	14839.592655300621
SC8:	16716.01008281495
SC9:	18682.42247133572
SC10:	20854.37432738801
SC11:	23567.310871661524
SC12:	26718.260343859973
SC13:	29571.827656427857
SC14:	32510.084711718697
SC15:	35399.2888299487
SC16:	38375.32506162981
SC17:	40806.59558999077
SC18:	42898.10470433785
SC19:	44614.31828209192
SC20:	45966.282837371626
SC21:	46865.14314742108
SC22:	47178.55385932582
SC23:	47290.46265475181
SC24:	47239.55181747421
SC25:	46904.86687046663
SC26:	44792.82728268727
SC27:	41755.98681375242
SC28:	38612.089239311885
SC29:	34071.40201552624
SC30:	24427.07543088896
SC31:	10306.583131381176
SC34:	26834.99987291033
SC35:	39481.76395352481
SC36:	46009.716346782596
SC37:	49241.09392788022
SC38:	52496.419125036475
SC39:	55266.650764732374
SC40:	56188.190475669355
SC41:	56040.68750550762
SC42:	55037.82669800712
SC43:	53314.00862516938
SC44:	50570.78787508014
SC45:	47771.57576192976
SC46:	45055.786445496575
SC47:	42636.244036943455
SC48:	40329.34574587473
SC49:	38469.2776016922
SC50:	36996.71293946474
SC51:	35931.044679056096
SC52:	35126.6100945506
SC53:	33731.700137789034
SC54:	32151.625459381066
SC55:	31047.332041556896
SC56:	30063.014786513857
SC57:	29354.215713651105
SC58:	28611.92995623707
