	sumsquare_error	aic	bic	kl_div
loggamma	0.00017261849388217236	1222.9776617844832	-27164.38636037952	0.07094161667705443
cauchy	0.00018278885267208788	1273.4282687527698	-27075.12679503139	0.11355612967521721
powernorm	0.00018686358230985767	1218.0222426525936	-27030.457236165992	0.07626377553726188
beta	0.00020442122845500417	1217.6286949821126	-26871.34661444385	0.07760911193474444
foldnorm	0.0003295653464274486	1194.3261610574102	-26072.12571312544	0.1226086232610023
