	sumsquare_error	aic	bic	kl_div
gennorm	0.0002566428252283858	1182.0122468970983	-28770.7898899781	inf
beta	0.00036269195465524814	1150.1339897834935	-28132.070485487482	inf
rayleigh	0.0004518710127024601	inf	-27745.875854846137	inf
dgamma	0.000497106936742079	1168.840173870549	-27564.246192419952	inf
invgauss	0.0004986005646615366	1170.9548750804229	-27558.770943928288	inf
