	sumsquare_error	aic	bic	kl_div
gennorm	0.00011210452803810759	1220.256217105401	-28981.197238418288	inf
dgamma	0.00011826929245340698	1227.5088327545047	-28887.461933058876	inf
invgamma	0.00012563963881435388	1219.2670089373264	-28781.6076162063	inf
lognorm	0.0001268264074954284	1219.0331157833887	-28765.14562223144	inf
gamma	0.00013006299925430342	1218.377087799858	-28721.021015130606	inf
