	sumsquare_error	aic	bic	kl_div
gennorm	8.487900838405639e-05	1211.5109615357974	-30075.240010216075	inf
gamma	8.489049766155982e-05	1213.500637812871	-30074.998407812287	inf
chi2	8.603168846929269e-05	1215.6570444957447	-30051.162346414963	inf
norm	8.615620204600464e-05	1209.5001493974476	-30056.067959088756	inf
invgamma	8.715539625556173e-05	1213.8544483242788	-30027.998418801115	inf
