	sumsquare_error	aic	bic	kl_div
dgamma	0.00038081143723063575	1148.5365798234936	-28050.610207557882	inf
gennorm	0.00038516298399049893	1136.263982518174	-28029.874114928676	inf
chi	0.0006139613417848995	1127.0174382403843	-27178.93978701975	inf
rayleigh	0.0006381569979733389	1125.99908392638	-27115.908553426947	inf
powerlaw	0.00066907820713901	1089.5917133062223	-27022.046380367876	inf
