	sumsquare_error	aic	bic	kl_div
gennorm	0.0002234169109659755	1167.713022386642	-29023.818385968774	inf
beta	0.00027636678582492743	1147.013914065168	-28628.15101305546	inf
dgamma	0.00027901930047825353	1176.4120282484007	-28618.227876861536	inf
chi	0.000343729953443759	1158.878652651671	-28237.577820670045	inf
rayleigh	0.0003445225449981442	1156.940545114264	-28240.88381419895	inf
