	sumsquare_error	aic	bic	kl_div
norm	0.0001316014818453896	1204.8158401954179	-29997.229598964706	inf
lognorm	0.00013163923970380676	1208.3424430521702	-29989.196726977785	inf
gennorm	0.0001317361085459465	1206.8807883938568	-29987.85426538409	inf
powernorm	0.00013205056705243735	1206.545972104261	-29983.50312031664	inf
chi	0.00013324027016858614	1206.1885635166632	-29967.134498128893	inf
