	sumsquare_error	aic	bic	kl_div
beta	0.0001344887020883859	1220.86910229955	-29942.60492968913	inf
gennorm	0.000140549785822172	1217.9745049487242	-29869.66538633624	inf
foldnorm	0.00015070155703893963	1191.0710222085106	-29742.390499306024	inf
f	0.00015163817448261027	1193.1576707019005	-29723.573802653886	inf
powernorm	0.00015220690940089053	1194.2198552133932	-29724.251087687084	inf
