	sumsquare_error	aic	bic	kl_div
invgamma	0.00010343899739667898	1192.1553800167624	-30429.173396665396	inf
gamma	0.00010461492296840586	1194.3250573459522	-30408.54329253333	inf
beta	0.0001080166327984478	1199.538444032051	-30342.635756347725	inf
chi	0.00011218875393421598	1199.7364068675172	-30280.982093723946	inf
gennorm	0.0001686416149829407	1203.1136476159543	-29537.12471164756	inf
