	sumsquare_error	aic	bic	kl_div
gennorm	0.00040756360833654623	1166.5387561784714	-27926.706071364155	inf
powerlognorm	0.0004602864973020212	1234.2177567170484	-27697.18165130596	inf
dgamma	0.00047938716205445136	1174.7543537910024	-27630.48753299974	inf
gamma	0.0005158444482892341	1176.1858518705092	-27496.72101757134	inf
invgauss	0.0005189773562489087	1179.004557392017	-27485.67066190655	inf
