	sumsquare_error	aic	bic	kl_div
invgamma	0.00022885762226192862	1182.664541581729	-28979.907989106454	inf
chi2	0.0002297974671479633	1181.5132536587976	-28972.428646317843	inf
chi	0.00023147078216220643	1179.2179250108557	-28959.187703324544	inf
gamma	0.00023176258969014838	1181.5737902002918	-28956.888435433688	inf
f	0.00023345616841275027	1183.8864905000794	-28936.09161006327	inf
