	sumsquare_error	aic	bic	kl_div
beta	0.0001751407741013358	1177.2606984292756	-29460.604402679124	inf
gennorm	0.00021614147389771568	1196.8586112555884	-29084.23759678278	inf
loggamma	0.00023690610159858287	1171.2026829505241	-28916.829065979884	inf
norm	0.0002773006813534331	1179.2421484753665	-28637.013060499004	inf
lognorm	0.00028225018076293967	1183.306643925536	-28597.216858643158	inf
