	sumsquare_error	aic	bic	kl_div
gamma	0.00011043716448247365	1198.2853185443419	-30309.700373568445	inf
beta	0.00011126252270973287	1204.3687282207327	-30288.602514631006	inf
powerlognorm	0.00011145116551856187	1199.4224268664734	-30285.51089317582	inf
invgamma	0.00011167127936717959	1196.6538354724737	-30289.419444090006	inf
chi	0.00014044163656166847	1206.7667289539588	-29871.070215056563	inf
