	sumsquare_error	aic	bic	kl_div
gennorm	0.00018049897023977241	1142.0887328219987	-29413.117365264257	inf
beta	0.0002141368030045827	1133.2035693445248	-29093.733771893694	inf
gamma	0.00031367299241792554	1131.6336826035988	-28404.57501543205	inf
chi2	0.00031390198601763056	1135.6796814302465	-28403.243179866997	inf
powernorm	0.00031504737627340186	1131.4138970413496	-28396.59609616532	inf
