	sumsquare_error	aic	bic	kl_div
cauchy	0.00019512802243660607	1258.2355916369706	-29278.40299829134	inf
invgamma	0.0003845544617114276	1289.8819137599005	-28032.759728076402	inf
lognorm	0.0003915584148681357	1289.5785160678643	-27999.81977331637	inf
invgauss	0.0003985742465727236	1340.651952679142	-27967.409445286652	inf
gamma	0.0004103191228001185	1287.7983174091678	-27914.408873412456	inf
