	sumsquare_error	aic	bic	kl_div
powernorm	0.0001183456669612168	1203.5142857804924	-30165.928560303626	inf
loggamma	0.00011887181528539949	1203.279520671004	-30157.837283826262	inf
gennorm	0.00012013558014886104	1204.7615757895444	-30138.54810167042	inf
norm	0.00012142265384660378	1201.9710231276051	-30126.619384248905	inf
f	0.0001223914816234777	1205.4064842036248	-30097.105922188806	inf
