	sumsquare_error	aic	bic	kl_div
loggamma	0.00015513601974675967	1151.5626441202976	-29689.4639640594	0.027879753374435025
beta	0.00017490353150462781	1151.6269386590875	-29463.078191273038	0.030338107968725422
gennorm	0.00032941554779441855	1153.5076827428536	-28315.206591984017	0.05784156205617584
norm	0.0003310568103255196	1150.8683881123688	-28313.645720910794	0.05730546473061203
powernorm	0.00034628255006902446	1151.3989855261798	-28224.075137549615	0.05808848425032374
