	sumsquare_error	aic	bic	kl_div
powernorm	0.00024589279616123703	1177.2690170259104	-28411.791490229738	0.11563642049710396
loggamma	0.00024667683521796205	1178.3705477123854	-28406.064432106774	0.11372689954596306
cauchy	0.0002591231016214757	1238.1097394152441	-28325.005219118942	0.13140134694482566
beta	0.0002673252391980917	1153.4952334192199	-28253.95337519326	0.12053101918410042
norm	0.00030997092201865415	1172.3292730959129	-28002.6689470282	0.15780612728417234
