	sumsquare_error	aic	bic	kl_div
gennorm	0.00012825959435945188	1164.5457747679443	-30036.662891758715	inf
loggamma	0.00012894367418687735	1166.352060650987	-30026.95501645896	inf
norm	0.00012915311548384874	1163.279991265705	-30031.50243614779	inf
powernorm	0.00012977945615730074	1164.7975154366302	-30015.163976362794	inf
f	0.00013989758434014446	1159.1555459155727	-29870.644416283227	inf
