	sumsquare_error	aic	bic	kl_div
loggamma	0.0001718312827736266	1180.6052533372206	-29502.929249602654	inf
beta	0.00019042544624250907	1175.7088113735883	-29307.90540132321	inf
norm	0.00019476143683663902	1175.7945128180634	-29281.834837245548	inf
powernorm	0.0001972863096468333	1177.5358947719337	-29250.818382615646	inf
chi	0.00020345373829185547	1177.2316535499222	-29194.64008894708	inf
