	sumsquare_error	aic	bic	kl_div
beta	0.00010537829483372842	1160.2903041627653	-30387.76534025569	inf
gennorm	0.00010723277202826703	1160.8676708117305	-30363.437135143708	inf
foldnorm	0.0001273913910077931	1138.9023352021727	-30049.058519382506	inf
chi	0.00013833830498247442	1153.5383349007088	-29898.609161714885	inf
gamma	0.00013869827265209841	1153.6422491261003	-29893.86652900999	inf
