	sumsquare_error	aic	bic	kl_div
cauchy	0.00016596758219843938	1266.627569437738	-28954.53103233925	inf
powerlognorm	0.0001969955913695471	1250.3444983090435	-28632.937522732307	inf
invgamma	0.00020386903341565945	1220.6754457867748	-28579.07059477317	inf
f	0.0002038705657846501	1222.67536204186	-28571.56773583226	inf
gamma	0.00022322380254473855	1216.7740687924015	-28416.813532197917	inf
