	sumsquare_error	aic	bic	kl_div
dgamma	0.00011675674337906782	1214.196718289783	-30120.337849573672	0.05398080853548513
foldnorm	0.00011788753609325227	1198.422948717621	-30102.79590329659	0.05400534015619937
lognorm	0.00011844606786477113	1206.4396768874049	-30094.193404966463	0.05671535913323664
norm	0.00011864455504847127	1204.1332736219804	-30098.652666115817	0.056207487466975896
gennorm	0.0001186454184710886	1206.0879688135292	-30091.13282953538	0.056314890674668494
