	sumsquare_error	aic	bic	kl_div
dgamma	0.0002138466446897562	1214.788749232021	-29103.717684195548	inf
cauchy	0.00023104868302733348	1247.9038366304574	-28970.028060063072	inf
gennorm	0.00024997819256443227	1202.7222202160783	-28818.80864909172	inf
loggamma	0.0002646114829374861	1198.7624987290403	-28714.98629021334	inf
norm	0.0002668529475219336	1199.2939047067234	-28707.10156752652	inf
