	sumsquare_error	aic	bic	kl_div
dgamma	0.00033584914330134094	1174.6002675967347	-28279.907325374785	inf
gennorm	0.0004373848688576766	1174.74915756518	-27797.830959425963	inf
beta	0.0005239179012693366	1151.0541357715879	-27460.86992168182	inf
chi	0.0006977238830064521	1157.9491418038367	-26945.53784238752	inf
chi2	0.0006980497790086119	1160.3908147587254	-26944.68561221448	inf
