	sumsquare_error	aic	bic	kl_div
f	0.0001105757964250367	1161.5929323789342	-30299.901549692157	inf
lognorm	0.00011098860732065754	1159.4568042875856	-30300.6103272555	inf
invgamma	0.00011216380227710837	1159.4255968719694	-30281.388033154082	inf
gamma	0.00011238308080847883	1159.1314542589198	-30277.823668853318	inf
beta	0.0001236087867909406	1161.958604212413	-30096.55930740599	inf
