	sumsquare_error	aic	bic	kl_div
gennorm	9.88082405106678e-05	1148.1488237762353	-30512.760284728196	inf
beta	0.00010101387360336963	1145.6357381962907	-30464.96067528406	inf
gamma	0.00014743321490883032	1143.8592694141857	-29782.405713306245	inf
norm	0.00014747783497040667	1141.8709195964018	-29789.36280332386	inf
powernorm	0.0001475211366472282	1143.8493648013039	-29781.317699676456	inf
