	sumsquare_error	aic	bic	kl_div
dgamma	0.00028680323625286	1195.3089040298103	-28568.012206348678	inf
gennorm	0.00032956843429757346	1200.9376594155026	-28314.359779676448	inf
beta	0.00036753541531746726	1172.1602457547965	-28107.860367648474	inf
loggamma	0.0005007047147653012	1172.8512584276011	-27551.085445425346	inf
gamma	0.0005118736975359083	1177.7412820227942	-27510.823437020474	inf
