	sumsquare_error	aic	bic	kl_div
gennorm	0.00015684027922795296	1200.0450861221295	-28134.88489937331	0.09065351291806065
invgamma	0.0001608362364367371	1196.7996655429927	-28091.20935351461	0.07700377766408512
chi	0.00016110911331355623	1190.3274438004198	-28088.26652876522	0.07778294949509997
gamma	0.0001646474548949871	1195.131809376655	-28050.552461445917	0.07704526863167406
norm	0.00016468455599922115	1195.3256055701415	-28057.62066000195	0.0958772641599483
