	sumsquare_error	aic	bic	kl_div
beta	0.00014917586958524586	1255.1866832370872	-29753.451442296766	inf
loggamma	0.00015839628127406902	1246.2716003730068	-29651.508118770227	inf
gennorm	0.000231718982038384	1242.2460137795752	-28957.231853466074	inf
foldnorm	0.00023541076215656615	1234.2278825047401	-28928.38488288603	inf
norm	0.00023582405348812038	1238.605055495351	-28932.693024825756	inf
